%OpenBCI Raw EEG Data
%Number of channels = 4
%Sample Rate = 200.0 Hz
%First Column = SampleIndex
%Last Column = Timestamp 
%Other Columns = EEG data in microvolts followed by Accel Data (in G) interleaved with Aux Data
50, -13.36, -13.96, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:35.999, 1627991315999
51, 71.78, -54.14, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.014, 1627991316014
52, 22.59, -130.84, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.014, 1627991316014
53, -24.83, -104.13, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.014, 1627991316014
54, -10.25, -9.20, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.014, 1627991316014
55, 75.82, -49.32, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.028, 1627991316028
56, 32.48, -127.74, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.028, 1627991316028
57, -22.63, -110.59, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.046, 1627991316046
58, -11.79, -21.85, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.046, 1627991316046
59, 73.68, -58.90, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.048, 1627991316048
60, 21.94, -130.32, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.048, 1627991316048
61, -33.80, -112.47, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.058, 1627991316058
62, -9.54, -11.91, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.058, 1627991316058
63, 88.86, -40.77, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.074, 1627991316074
64, 44.98, -120.93, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.074, 1627991316074
65, -14.23, -102.56, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.076, 1627991316076
66, 1.11, 6.80, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.076, 1627991316076
67, 89.86, -31.24, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.090, 1627991316090
68, 44.80, -111.12, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.090, 1627991316090
69, -13.15, -96.76, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.104, 1627991316104
70, -3.22, 7.37, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.104, 1627991316104
71, 89.70, -27.34, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.105, 1627991316105
72, 43.76, -109.29, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.105, 1627991316105
73, -12.80, -102.45, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.118, 1627991316118
74, -3.02, -6.47, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.118, 1627991316118
75, 67.30, -52.15, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.137, 1627991316137
76, 50.57, -82.78, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.137, 1627991316137
77, -10.57, -88.50, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.138, 1627991316138
78, -5.89, 28.97, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.138, 1627991316138
79, 88.28, 4.44, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.149, 1627991316149
80, 50.70, -75.21, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.149, 1627991316149
81, -4.27, -50.51, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.180, 1627991316180
82, -9.25, 53.64, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.180, 1627991316180
